Solution Label	Type	Element	Soln Conc	Units	强度	重复项
1203/3	样品	Na(ref)	3.8658	ppm	815960	3
1203/3	样品	Ni	0.57556	ppm	2626	3
1203/3	样品	Ni(ref)	1.2149	ppm	8091.7	3
1203/3	样品	Ni(ref)	0.54701	ppm	1151	3
1203/3	样品	Ni(ref)	0.57556	ppm	2626	3
1203/3	样品	Pb	0.06113	ppm	157.89	3
1203/3	样品	Pb	0.33196	ppm	710.64	3
1203/3	样品	Pb(ref)	未校正	ppm	929.4	3
1203/3	样品	Pb(ref)	5.3269	ppm	3310.2	3
1203/3	样品	Pb(ref)	0.05367	ppm	137.93	3
1203/3	样品	Pb(ref)	未校正	ppm	8425.4	3
1203/3	样品	Pb(ref)	13.03	ppm	17074	3
1203/3	样品	Pb(ref)	未校正	mg/L	-38.178	3
1203/3	样品	Pb(ref)	0.58756	ppm	1920.6	3
1203/3	样品	Sb	0.27826	ppm	579.13	3
1203/3	样品	Sb(ref)	0.23907	ppm	506	3
1203/3	样品	Sb(ref)	0.07251	ppm	76.146	3
1203/3	样品	Sb(ref)	0.1576	ppm	155.65	3
1203/3	样品	Sc	2.29	比值	2507.01	3
1203/3	样品	Sc	2.39	比值	22334.24	3
1203/3	样品	Sc	2.46	比值	28656.44	3
1203/3	样品	Se	-0.17096	ppm	-99.441	3
1203/3	样品	Se(ref)	-0.15734	ppm	-86.75	3
1203/3	样品	Se(ref)	0.46135	ppm	234.59	3
1203/3	样品	Sn	2.2601	ppm	2888.4	3
1203/3	样品	Sn(ref)	1.9634	ppm	2526.1	3
1203/3	样品	Sn(ref)	1612.2	ppm	669090	3
1203/3	样品	Sn(ref)	1.9399	ppm	5626.8	3
1203/3	样品	Sr	0.01634	ppm	99239	3
1203/3	样品	Sr(ref)	0.0143	ppm	86793	3
1203/3	样品	Sr(ref)	0.02025	ppm	50300	3
1203/3	样品	Sr(ref)	0.01518	ppm	2275.4	3
1203/3	样品	Ti	0.09565	ppm	12437	3
1203/3	样品	Ti(ref)	0.0735	ppm	19086	3
1203/3	样品	Ti(ref)	0.08086	ppm	10876	3
1203/3	样品	Ti(ref)	0.09097	ppm	3907.2	3
1203/3	样品	Y	0.85507	比值	108950	3
1203/3	样品	Y	0.87453	比值	205400	3
1203/3	样品	Y	0.87311	比值	138990	3
1203/3	样品	Zn	16.354	ppm	322750	3
1203/3	样品	Zn(ref)	未校正	ppm	282150	3
1203/3	样品	Zn(ref)	14.105	ppm	41495	3
1203/3	样品	Zr	未校正	ppm	904.36	3
1203/3	样品	Zr(ref)	未校正	ppm	790.59	3
1203/3	样品	Zr(ref)	未校正	ppm	15248	3
1203/3	样品	Zr(ref)	未校正	ppm	11959	3
1203/4	样品	Al	0.06588	ppm	4142.3	3
1203/4	样品	Al(ref)	0.07183	ppm	1757	3
1203/4	样品	Al(ref)	0.06046	mg/L	3879.1	3
1203/4	样品	As	0.05012	ppm	68.517	3
1203/4	样品	As(ref)	0.04404	mg/L	63.95	3
1203/4	样品	As(ref)	0.06266	ppm	80.095	3
1203/4	样品	As(ref)	0.04345	ppm	27.238	3
1203/4	样品	As(ref)	0.04044	ppm	90.861	3
1203/4	样品	B	0.03506	ppm	77.7	3
1203/4	样品	B(ref)	0.03061	ppm	72.72	3
1203/4	样品	B(ref)	0.02129	ppm	420.72	3
1203/4	样品	B(ref)	0.03111	ppm	1090.4	3
1203/4	样品	Ba	0.01764	ppm	1167.9	3
1203/4	样品	Ba(ref)	0.01492	ppm	684.49	3
1203/4	样品	Ba(ref)	0.01609	ppm	1093.4	3
1203/4	样品	Ba(ref)	0.01676	ppm	26327	3
1203/4	样品	Ba(ref)	0.0516	ppm	53465	3
1203/4	样品	Ca	未校正	ppm	31232000	3
1203/4	样品	Ca(ref)	未校正	ppm	244740	3
1203/4	样品	Ca(ref)	未校正	ppm	17172000	3
1203/4	样品	Ca(ref)	未校正	ppm	29242000	3
1203/4	样品	Ca(ref)	未校正	ppm	1324700	3
1203/4	样品	Cd	0.0038	ppm	354.38	3
1203/4	样品	Cd(ref)	-0.00255	ppm	294.07	3
1203/4	样品	Cd(ref)	-0.00872	ppm	381.42	3
1203/4	样品	Cd(ref)	-0.00807	ppm	331.95	3
1203/4	样品	Cd(ref)	0.07222	ppm	274.35	3
1203/4	样品	Cd(ref)	0.02267	ppm	-13.214	3
1203/4	样品	Co	0.00349	ppm	51.609	3
1203/4	样品	Co(ref)	0.00304	ppm	92.635	3
1203/4	样品	Co(ref)	0.0014	ppm	24.213	3
1203/4	样品	Co(ref)	0.00283	ppm	48.72	3
1203/4	样品	Cr	0.00803	ppm	488.12	3
1203/4	样品	Cr(ref)	0.00004	ppm	47.915	3
1203/4	样品	Cr(ref)	-0.43892	ppm	-809.64	3
1203/4	样品	Cr(ref)	0.00696	ppm	456.86	3
1203/4	样品	Cu	####	ppm	####	3
1203/4	样品	Cu(ref)	1356.7	ppm	12744000	3
1203/4	样品	Cu(ref)	####	ppm	####	3
1203/4	样品	Cu(ref)	####	ppm	####	3
1203/4	样品	Fe	20.83	ppm	507740	3
1203/4	样品	Fe(ref)	19.564	ppm	226200	3
1203/4	样品	Fe(ref)	19.227	ppm	474460	3
1203/4	样品	Fe(ref)	19.41	ppm	237690	3
1203/4	样品	Hg	0.00534	ppm	30.27	3
1203/4	样品	Hg(ref)	0.00296	ppm	28.397	3
1203/4	样品	Hg(ref)	0.00709	ppm	36.63	3
1203/4	样品	Hg(ref)	-0.02974	ppm	-83.951	3
1203/4	样品	K	未校正	ppm	48898	3
1203/4	样品	K(ref)	未校正	ppm	4846.8	3
1203/4	样品	K(ref)	未校正	ppm	28.704	3
1203/4	样品	K(ref)	未校正	ppm	20152	3
1203/4	样品	K(ref)	未校正	ppm	45788	3
1203/4	样品	K(ref)	未校正	ppm	66936	3
1203/4	样品	Mg	0.59722	ppm	465830	3
1203/4	样品	Mg(ref)	0.55456	ppm	436200	3
1203/4	样品	Mg(ref)	0.5268	ppm	1783.1	3
1203/4	样品	Mg(ref)	0.54093	ppm	102470	3
1203/4	样品	Mg(ref)	0.67856	ppm	19848	3
1203/4	样品	Mn	0.04513	ppm	8629.4	3
1203/4	样品	Mn(ref)	0.04149	ppm	8071.4	3
1203/4	样品	Mn(ref)	0.06596	ppm	5857.7	3
1203/4	样品	Mn(ref)	0.04069	ppm	706.95	3
1203/4	样品	Mo	0.04231	ppm	125.01	3
1203/4	样品	Mo(ref)	0.03645	ppm	116.42	3
1203/4	样品	Mo(ref)	0.04662	ppm	392	3
1203/4	样品	Mo(ref)	0.05158	ppm	265.86	3
1203/4	样品	Na	5.7241	ppm	1168400	3
1203/4	样品	Na(ref)	未校正	ppm	16551	3
1203/4	样品	Na(ref)	未校正	ppm	1384.9	3
1203/4	样品	Na(ref)	5.0636	ppm	2117900	3
1203/4	样品	Na(ref)	5.2334	ppm	1094200	3
1203/4	样品	Ni	0.04232	ppm	212.48	3
1203/4	样品	Ni(ref)	0.31144	ppm	2095.8	3
1203/4	样品	Ni(ref)	0.00086	ppm	13.957	3
1203/4	样品	Ni(ref)	0.04232	ppm	212.48	3
1203/4	样品	Pb	0.17534	ppm	435.1	3
1203/4	样品	Pb	0.1667	ppm	365.47	3
1203/4	样品	Pb(ref)	未校正	ppm	73.617	3
1203/4	样品	Pb(ref)	0.11708	ppm	77.242	3
1203/4	样品	Pb(ref)	0.16286	ppm	407.35	3
1203/4	样品	Pb(ref)	未校正	ppm	113.79	3
1203/4	样品	Pb(ref)	0.18757	ppm	268.85	3
1203/4	样品	Pb(ref)	未校正	mg/L	32.051	3
1203/4	样品	Pb(ref)	0.09796	ppm	323.83	3
1203/4	样品	Sb	0.14415	ppm	306.91	3
1203/4	样品	Sb(ref)	0.13176	ppm	286.77	3
1203/4	样品	Sb(ref)	0.16571	ppm	161.12	3
1203/4	样品	Sb(ref)	0.15862	ppm	156.62	3
1203/4	样品	Sc	0.92	比值	1008.74	3
1203/4	样品	Sc	0.88	比值	8274.5	3
1203/4	样品	Sc	2.53	比值	29492.76	3
1203/4	样品	Se	0.11351	ppm	80.877	3
1203/4	样品	Se(ref)	0.09867	ppm	76.293	3
1203/4	样品	Se(ref)	0.18122	ppm	101.24	3
1203/4	样品	Sn	2.527	ppm	3222.4	3
1203/4	样品	Sn(ref)	2.3544	ppm	3016.7	3
1203/4	样品	Sn(ref)	7.946	ppm	3345.2	3
1203/4	样品	Sn(ref)	1.673	ppm	4865.7	3
1203/4	样品	Sr	0.01493	ppm	90976	3
1203/4	样品	Sr(ref)	0.01403	ppm	85186	3
1203/4	样品	Sr(ref)	0.01413	ppm	35448	3
1203/4	样品	Sr(ref)	0.0262	ppm	3875.9	3
1203/4	样品	Ti	0.00912	ppm	2280.7	3
1203/4	样品	Ti(ref)	0.05152	ppm	13661	3
1203/4	样品	Ti(ref)	0.00741	ppm	2134.6	3
1203/4	样品	Ti(ref)	0.00802	ppm	510.55	3
1203/4	样品	Y	0.92179	比值	117450	3
1203/4	样品	Y	0.93639	比值	219930	3
1203/4	样品	Y	0.93443	比值	148750	3
1203/4	样品	Zn	183.77	ppm	3621200	3
1203/4	样品	Zn(ref)	未校正	ppm	3390100	3
1203/4	样品	Zn(ref)	359.43	ppm	1055000	3
1203/4	样品	Zr	未校正	ppm	1597.2	3
1203/4	样品	Zr(ref)	未校正	ppm	1494.8	3
1203/4	样品	Zr(ref)	未校正	ppm	996.95	3
1203/4	样品	Zr(ref)	未校正	ppm	13560	3
1203/5	样品	Al	0.07979	ppm	4812.6	3
1203/5	样品	Al(ref)	0.08092	ppm	1884.8	3
1203/5	样品	Al(ref)	0.07395	mg/L	4525.7	3
1203/5	样品	As	0.03834	ppm	53.739	3
1203/5	样品	As(ref)	0.03324	mg/L	50.504	3
1203/5	样品	As(ref)	0.05913	ppm	75.906	3
1203/5	样品	As(ref)	-0.01757	ppm	9.9365	3
1203/5	样品	As(ref)	-0.01977	ppm	65.761	3
1203/5	样品	B	0.0282	ppm	66.058	3
1203/5	样品	B(ref)	0.02461	ppm	62.385	3
1203/5	样品	B(ref)	0.01444	ppm	307.97	3
1203/5	样品	B(ref)	0.0184	ppm	692.31	3
1203/5	样品	Ba	0.01355	ppm	916.48	3
1203/5	样品	Ba(ref)	0.01174	ppm	552.15	3
1203/5	样品	Ba(ref)	0.01238	ppm	861.65	3
1203/5	样品	Ba(ref)	0.01225	ppm	19735	3
1203/5	样品	Ba(ref)	0.03727	ppm	39088	3
1203/5	样品	Ca	未校正	ppm	19874000	3
1203/5	样品	Ca(ref)	未校正	ppm	151650	3
1203/5	样品	Ca(ref)	未校正	ppm	11285000	3
1203/5	样品	Ca(ref)	未校正	ppm	18684000	3
1203/5	样品	Ca(ref)	未校正	ppm	834460	3
1203/5	样品	Cd	0.01408	ppm	672.52	3
1203/5	样品	Cd(ref)	0.00396	ppm	474.87	3
1203/5	样品	Cd(ref)	-0.00224	ppm	603.49	3
1203/5	样品	Cd(ref)	0.00286	ppm	632.51	3
1203/5	样品	Cd(ref)	0.06685	ppm	267.72	3
1203/5	样品	Cd(ref)	0.0281	ppm	11.861	3
1203/5	样品	Co	0.00225	ppm	37.675	3
1203/5	样品	Co(ref)	0.00625	ppm	152.11	3
1203/5	样品	Co(ref)	0.00608	ppm	82.212	3
1203/5	样品	Co(ref)	0.00168	ppm	35.694	3
1203/5	样品	Cr	0.00469	ppm	377.2	3
1203/5	样品	Cr(ref)	-0.00024	ppm	46.067	3
1203/5	样品	Cr(ref)	-0.3859	ppm	-709.6	3
1203/5	样品	Cr(ref)	0.00391	ppm	354.43	3
1203/5	样品	Cu	####	ppm	####	3
1203/5	样品	Cu(ref)	1371.9	ppm	12887000	3
1203/5	样品	Cu(ref)	####	ppm	####	3
1203/5	样品	Cu(ref)	####	ppm	####	3
1203/5	样品	Fe	6.3659	ppm	155630	3
1203/5	样品	Fe(ref)	5.9707	ppm	69294	3
1203/5	样品	Fe(ref)	5.9024	ppm	146150	3
1203/5	样品	Fe(ref)	5.9673	ppm	73320	3
1203/5	样品	Hg	0.00666	ppm	33.022	3
1203/5	样品	Hg(ref)	0.00421	ppm	31.084	3
1203/5	样品	Hg(ref)	0.00956	ppm	45.57	3
1203/5	样品	Hg(ref)	-0.02257	ppm	-56.69	3
1203/5	样品	K	未校正	ppm	28254	3
1203/5	样品	K(ref)	未校正	ppm	4948.7	3
1203/5	样品	K(ref)	未校正	ppm	21.825	3
1203/5	样品	K(ref)	未校正	ppm	19466	3
1203/5	样品	K(ref)	未校正	ppm	26568	3
1203/5	样品	K(ref)	未校正	ppm	47742	3
1203/5	样品	Mg	0.36275	ppm	285340	3
1203/5	样品	Mg(ref)	0.33802	ppm	268260	3
1203/5	样品	Mg(ref)	0.31585	ppm	1084.3	3
1203/5	样品	Mg(ref)	0.33248	ppm	63538	3
1203/5	样品	Mg(ref)	0.41225	ppm	12142	3
1203/5	样品	Mn	0.01342	ppm	2677.3	3
1203/5	样品	Mn(ref)	0.01246	ppm	2517	3
1203/5	样品	Mn(ref)	0.02095	ppm	1905.4	3
1203/5	样品	Mn(ref)	0.01259	ppm	227.44	3
1203/5	样品	Mo	0.01411	ppm	63.162	3
1203/5	样品	Mo(ref)	0.01069	ppm	59.728	3
1203/5	样品	Mo(ref)	0.01943	ppm	219.42	3
1203/5	样品	Mo(ref)	0.02354	ppm	153.16	3
1203/5	样品	Na	4.0483	ppm	832150	3
1203/5	样品	Na(ref)	未校正	ppm	16629	3
1203/5	样品	Na(ref)	未校正	ppm	1000.9	3
1203/5	样品	Na(ref)	3.6264	ppm	1542100	3
1203/5	样品	Na(ref)	3.7011	ppm	782450	3
1203/5	样品	Ni	0.26256	ppm	1209.3	3
1203/5	样品	Ni(ref)	0.49846	ppm	3337	3
1203/5	样品	Ni(ref)	0.17791	ppm	382.57	3
1203/5	样品	Ni(ref)	0.26256	ppm	1209.3	3
1203/5	样品	Pb	0.32713	ppm	803.52	3
1203/5	样品	Pb	0.31949	ppm	684.6	3
1203/5	样品	Pb(ref)	未校正	ppm	112.08	3
1203/5	样品	Pb(ref)	0.07438	ppm	50.744	3
1203/5	样品	Pb(ref)	0.30406	ppm	755.74	3
1203/5	样品	Pb(ref)	未校正	ppm	233.73	3
1203/5	样品	Pb(ref)	0.33405	ppm	460.51	3
1203/5	样品	Pb(ref)	未校正	mg/L	47.161	3
1203/5	样品	Pb(ref)	0.24404	ppm	800.23	3
1203/5	样品	Sb	0.05468	ppm	125.32	3
1203/5	样品	Sb(ref)	0.04891	ppm	117.5	3
1203/5	样品	Sb(ref)	0.04618	ppm	52.143	3
1203/5	样品	Sb(ref)	0.05777	ppm	60.713	3
1203/5	样品	Sc	0.95	比值	1039.03	3
1203/5	样品	Sc	0.9	比值	8400.81	3
1203/5	样品	Sc	2.57	比值	29935.98	3
1203/5	样品	Se	0.12822	ppm	90.204	3
1203/5	样品	Se(ref)	0.11243	ppm	85.056	3
1203/5	样品	Se(ref)	0.17812	ppm	99.766	3
1203/5	样品	Sn	2.5056	ppm	3195.5	3
1203/5	样品	Sn(ref)	2.3441	ppm	3003.8	3
1203/5	样品	Sn(ref)	3.7581	ppm	1607.2	3
1203/5	样品	Sn(ref)	1.6741	ppm	4868.7	3
1203/5	样品	Sr	0.00942	ppm	58550	3
1203/5	样品	Sr(ref)	0.00887	ppm	55046	3
1203/5	样品	Sr(ref)	0.00892	ppm	22834	3
1203/5	样品	Sr(ref)	0.01704	ppm	2544.8	3
1203/5	样品	Ti	0.00469	ppm	1760.5	3
1203/5	样品	Ti(ref)	0.04991	ppm	13263	3
1203/5	样品	Ti(ref)	0.00338	ppm	1654.7	3
1203/5	样品	Ti(ref)	0.00422	ppm	354.87	3
1203/5	样品	Y	0.91889	比值	117080	3
1203/5	样品	Y	0.94016	比值	220810	3
1203/5	样品	Y	0.93637	比值	149060	3
1203/5	样品	Zn	178.74	ppm	3522200	3
1203/5	样品	Zn(ref)	未校正	ppm	3310600	3
1203/5	样品	Zn(ref)	351.31	ppm	1031200	3
1203/5	样品	Zr	未校正	ppm	1348.3	3
1203/5	样品	Zr(ref)	未校正	ppm	1267.7	3
1203/5	样品	Zr(ref)	未校正	ppm	697.21	3
1203/5	样品	Zr(ref)	未校正	ppm	13254	3
1211/1+2	样品	Al	2.1425	ppm	104200	3
1211/1+2	样品	Al(ref)	2.1752	ppm	31333	3
1211/1+2	样品	Al(ref)	2.3613	mg/L	114130	3
1211/1+2	样品	As	0.02586	ppm	38.084	3
1211/1+2	样品	As(ref)	0.02616	mg/L	41.691	3
1211/1+2	样品	As(ref)	0.03281	ppm	44.643	3
1211/1+2	样品	As(ref)	0.02876	ppm	23.074	3
1211/1+2	样品	As(ref)	0.15497	ppm	138.61	3
1211/1+2	样品	B	0.2071	ppm	369.79	3
1211/1+2	样品	B(ref)	0.22362	ppm	404.97	3
1211/1+2	样品	B(ref)	0.23315	ppm	3908.8	3
1211/1+2	样品	B(ref)	0.22889	ppm	7283	3
1211/1+2	样品	Ba	0.14448	ppm	8968.3	3
1211/1+2	样品	Ba(ref)	0.15277	ppm	6412.1	3
1211/1+2	样品	Ba(ref)	0.15593	ppm	9823.3	3
1211/1+2	样品	Ba(ref)	0.16085	ppm	236800	3
1211/1+2	样品	Ba(ref)	0.1843	ppm	186610	3
1211/1+2	样品	Ca	####	ppm	####	3
1211/1+2	样品	Ca(ref)	未校正	ppm	405540	3
1211/1+2	样品	Ca(ref)	未校正	ppm	25660000	3
1211/1+2	样品	Ca(ref)	####	ppm	####	3
1211/1+2	样品	Ca(ref)	未校正	ppm	1252500	3
1211/1+2	样品	Cd	-0.00553	ppm	66.077	3
1211/1+2	样品	Cd(ref)	-0.01221	ppm	25.61	3
1211/1+2	样品	Cd(ref)	-0.01932	ppm	17.997	3
1211/1+2	样品	Cd(ref)	-0.0175	ppm	72.537	3
1211/1+2	样品	Cd(ref)	0.0178	ppm	207.22	3
1211/1+2	样品	Cd(ref)	0.0342	ppm	40.007	3
1211/1+2	样品	Co	0.00021	ppm	14.766	3
1211/1+2	样品	Co(ref)	0.0002	ppm	39.877	3
1211/1+2	样品	Co(ref)	0.00038	ppm	11.546	3
1211/1+2	样品	Co(ref)	-0.00003	ppm	16.355	3
1211/1+2	样品	Cr	0.00765	ppm	475.42	3
1211/1+2	样品	Cr(ref)	0.00781	ppm	98.254	3
1211/1+2	样品	Cr(ref)	0.00295	ppm	24.009	3
1211/1+2	样品	Cr(ref)	0.00886	ppm	520.64	3
1211/1+2	样品	Cu	6.7985	ppm	367880	3
1211/1+2	样品	Cu(ref)	7.0197	ppm	65963	3
1211/1+2	样品	Cu(ref)	7.4734	ppm	466820	3
1211/1+2	样品	Cu(ref)	7.3852	ppm	401660	3
1211/1+2	样品	Fe	0.58455	ppm	14897	3
1211/1+2	样品	Fe(ref)	0.64161	ppm	7783.1	3
1211/1+2	样品	Fe(ref)	0.633	ppm	16312	3
1211/1+2	样品	Fe(ref)	0.64048	ppm	8186.5	3
1211/1+2	样品	Hg	-0.00042	ppm	18.174	3
1211/1+2	样品	Hg(ref)	-0.00103	ppm	19.866	3
1211/1+2	样品	Hg(ref)	0.00254	ppm	20.145	3
1211/1+2	样品	Hg(ref)	-0.00619	ppm	5.6209	3
1211/1+2	样品	K	未校正	ppm	38166	3
1211/1+2	样品	K(ref)	未校正	ppm	5690.5	3
1211/1+2	样品	K(ref)	未校正	ppm	67.464	3
1211/1+2	样品	K(ref)	未校正	ppm	14850	3
1211/1+2	样品	K(ref)	未校正	ppm	41810	3
1211/1+2	样品	K(ref)	未校正	ppm	64970	3
1211/1+2	样品	Mg	0.83205	ppm	646590	3
1211/1+2	样品	Mg(ref)	0.9054	ppm	708310	3
1211/1+2	样品	Mg(ref)	0.89454	ppm	3001.5	3
1211/1+2	样品	Mg(ref)	0.89449	ppm	168510	3
1211/1+2	样品	Mg(ref)	0.86513	ppm	25247	3
1211/1+2	样品	Mn	0.01356	ppm	2702	3
1211/1+2	样品	Mn(ref)	0.01478	ppm	2959.6	3
1211/1+2	样品	Mn(ref)	0.01526	ppm	1405.8	3
1211/1+2	样品	Mn(ref)	0.01524	ppm	272.63	3
1211/1+2	样品	Mo	0.01022	ppm	54.633	3
1211/1+2	样品	Mo(ref)	0.01077	ppm	59.904	3
1211/1+2	样品	Mo(ref)	0.01293	ppm	178.16	3
1211/1+2	样品	Mo(ref)	0.01479	ppm	117.97	3
1211/1+2	样品	Na	4.9643	ppm	1015900	3
1211/1+2	样品	Na(ref)	未校正	ppm	15468	3
1211/1+2	样品	Na(ref)	未校正	ppm	1904.6	3
1211/1+2	样品	Na(ref)	5.1936	ppm	2170000	3
1211/1+2	样品	Na(ref)	5.3251	ppm	1112900	3
1211/1+2	样品	Ni	0.00629	ppm	49.432	3
1211/1+2	样品	Ni(ref)	0.00895	ppm	88.285	3
1211/1+2	样品	Ni(ref)	0.00548	ppm	23.584	3
1211/1+2	样品	Ni(ref)	0.00629	ppm	49.432	3
1211/1+2	样品	Pb	-0.00022	ppm	8.985	3
1211/1+2	样品	Pb	0.00597	ppm	29.791	3
1211/1+2	样品	Pb(ref)	未校正	ppm	48.76	3
1211/1+2	样品	Pb(ref)	-0.00413	ppm	2.0248	3
1211/1+2	样品	Pb(ref)	0.00174	ppm	9.7961	3
1211/1+2	样品	Pb(ref)	未校正	ppm	22.806	3
1211/1+2	样品	Pb(ref)	0.01153	ppm	38.492	3
1211/1+2	样品	Pb(ref)	未校正	mg/L	9.2124	3
1211/1+2	样品	Pb(ref)	0.02072	ppm	71.922	3
1211/1+2	样品	Sb	0.71328	ppm	1462.1	3
1211/1+2	样品	Sb(ref)	0.77528	ppm	1601.5	3
1211/1+2	样品	Sb(ref)	0.76683	ppm	709.17	3
1211/1+2	样品	Sb(ref)	0.76328	ppm	731.66	3
1211/1+2	样品	Sc	1.14	比值	1248.99	3
1211/1+2	样品	Sc	1.16	比值	10886.98	3
1211/1+2	样品	Sc	1.17	比值	13688.68	3
1211/1+2	样品	Se	0.04586	ppm	37.995	3
1211/1+2	样品	Se(ref)	0.04427	ppm	41.648	3
1211/1+2	样品	Se(ref)	0.02614	ppm	27.416	3
1211/1+2	样品	Sn	0.25258	ppm	376.59	3
1211/1+2	样品	Sn(ref)	0.27854	ppm	412.36	3
1211/1+2	样品	Sn(ref)	0.42754	ppm	225.06	3
1211/1+2	样品	Sn(ref)	0.16355	ppm	560.63	3
1211/1+2	样品	Sr	0.01964	ppm	118670	3
1211/1+2	样品	Sr(ref)	0.02169	ppm	129990	3
1211/1+2	样品	Sr(ref)	0.02159	ppm	53543	3
1211/1+2	样品	Sr(ref)	0.0211	ppm	3134.8	3
1211/1+2	样品	Ti	0.01237	ppm	2661.9	3
1211/1+2	样品	Ti(ref)	0.01216	ppm	3944.3	3
1211/1+2	样品	Ti(ref)	0.01397	ppm	2915.6	3
1211/1+2	样品	Ti(ref)	0.01429	ppm	767.29	3
1211/1+2	样品	Y	1.0935	比值	139330	3
1211/1+2	样品	Y	1.0953	比值	257260	3
1211/1+2	样品	Y	1.0895	比值	173440	3
1211/1+2	样品	Zn	2.729	ppm	54309	3
1211/1+2	样品	Zn(ref)	未校正	ppm	59332	3
1211/1+2	样品	Zn(ref)	3.2563	ppm	9656.4	3
1211/1+2	样品	Zr	未校正	ppm	581.5	3
1211/1+2	样品	Zr(ref)	未校正	ppm	637	3
1211/1+2	样品	Zr(ref)	未校正	ppm	835.94	3
1211/1+2	样品	Zr(ref)	未校正	ppm	15163	3
1202/1+2	样品	Al	23.333	ppm	1125200	3
1202/1+2	样品	Al(ref)	24.135	ppm	340130	3
1202/1+2	样品	Al(ref)	17.974	mg/L	862240	3
1202/1+2	样品	As	0.0239	ppm	35.621	3
1202/1+2	样品	As(ref)	0.01451	mg/L	27.194	3
1202/1+2	样品	As(ref)	0.01186	ppm	19.757	3
1202/1+2	样品	As(ref)	0.01536	ppm	19.273	3
1202/1+2	样品	As(ref)	0.06088	ppm	99.381	3
1202/1+2	样品	B	0.14582	ppm	265.75	3
1202/1+2	样品	B(ref)	0.10663	ppm	203.57	3
1202/1+2	样品	B(ref)	0.10701	ppm	1832.1	3
1202/1+2	样品	B(ref)	0.10756	ppm	3484.2	3
1202/1+2	样品	Ba	0.06806	ppm	4268.6	3
1202/1+2	样品	Ba(ref)	0.05094	ppm	2181	3
1202/1+2	样品	Ba(ref)	0.05097	ppm	3271.2	3
1202/1+2	样品	Ba(ref)	0.05349	ppm	79972	3
1202/1+2	样品	Ba(ref)	0.23293	ppm	235390	3
1202/1+2	样品	Ca	####	ppm	####	3
1202/1+2	样品	Ca(ref)	未校正	ppm	638900	3
1202/1+2	样品	Ca(ref)	####	ppm	####	3
1202/1+2	样品	Ca(ref)	####	ppm	####	3
1202/1+2	样品	Ca(ref)	未校正	ppm	2147800	3
1202/1+2	样品	Cd	-0.00552	ppm	66.224	3
1202/1+2	样品	Cd(ref)	-0.01217	ppm	26.697	3
1202/1+2	样品	Cd(ref)	-0.01895	ppm	30.809	3
1202/1+2	样品	Cd(ref)	-0.0183	ppm	50.798	3
1202/1+2	样品	Cd(ref)	-0.00921	ppm	173.9	3
1202/1+2	样品	Cd(ref)	0.01949	ppm	-27.856	3
1202/1+2	样品	Co	0.00598	ppm	79.6	3
1202/1+2	样品	Co(ref)	0.00141	ppm	62.298	3
1202/1+2	样品	Co(ref)	0.00172	ppm	28.113	3
1202/1+2	样品	Co(ref)	0.0039	ppm	60.901	3
1202/1+2	样品	Cr	0.07453	ppm	2694.4	3
1202/1+2	样品	Cr(ref)	0.05512	ppm	404.9	3
1202/1+2	样品	Cr(ref)	0.04622	ppm	105.66	3
1202/1+2	样品	Cr(ref)	0.05481	ppm	2064.7	3
1202/1+2	样品	Cu	1.4216	ppm	77022	3
1202/1+2	样品	Cu(ref)	1.0584	ppm	9964.7	3
1202/1+2	样品	Cu(ref)	1.0827	ppm	68477	3
1202/1+2	样品	Cu(ref)	1.0796	ppm	58886	3
1202/1+2	样品	Fe	1.6236	ppm	40191	3
1202/1+2	样品	Fe(ref)	1.2228	ppm	14491	3
1202/1+2	样品	Fe(ref)	1.2208	ppm	30796	3
1202/1+2	样品	Fe(ref)	1.2154	ppm	15216	3
1202/1+2	样品	Hg	0.0042	ppm	27.87	3
1202/1+2	样品	Hg(ref)	-0.00035	ppm	21.319	3
1202/1+2	样品	Hg(ref)	0.00293	ppm	21.568	3
1202/1+2	样品	Hg(ref)	-0.00189	ppm	22.001	3
1202/1+2	样品	K	未校正	ppm	193040	3
1202/1+2	样品	K(ref)	未校正	ppm	5478.7	3
1202/1+2	样品	K(ref)	未校正	ppm	131.16	3
1202/1+2	样品	K(ref)	未校正	ppm	15052	3
1202/1+2	样品	K(ref)	未校正	ppm	147930	3
1202/1+2	样品	K(ref)	未校正	ppm	143390	3
1202/1+2	样品	Mg	2.4142	ppm	1864500	3
1202/1+2	样品	Mg(ref)	1.8342	ppm	1428700	3
1202/1+2	样品	Mg(ref)	1.8627	ppm	6209.1	3
1202/1+2	样品	Mg(ref)	1.8142	ppm	340280	3
1202/1+2	样品	Mg(ref)	1.905	ppm	55336	3
1202/1+2	样品	Mn	0.03177	ppm	6120.7	3
1202/1+2	样品	Mn(ref)	0.02382	ppm	4690.5	3
1202/1+2	样品	Mn(ref)	0.02516	ppm	2275.2	3
1202/1+2	样品	Mn(ref)	0.02435	ppm	428.08	3
1202/1+2	样品	Mo	0.00925	ppm	52.517	3
1202/1+2	样品	Mo(ref)	0.00184	ppm	40.246	3
1202/1+2	样品	Mo(ref)	0.00296	ppm	114.92	3
1202/1+2	样品	Mo(ref)	0.00266	ppm	69.214	3
1202/1+2	样品	Na	36.842	ppm	7412500	3
1202/1+2	样品	Na(ref)	未校正	ppm	18307	3
1202/1+2	样品	Na(ref)	未校正	ppm	8793	3
